Column,update_date,update_hour,Update_datetime,Country,Province_City,State_Region,Latitude,Longitude,Confirmed,Deaths,Recovered
244,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Guangdong,35.000.074,104.999.927,354,0,10
245,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Henan,35.000.074,104.999.927,278,2,2
246,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Hunan,35.000.074,104.999.927,277,0,2
247,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Anhui,35.000.074,104.999.927,200,0,2
248,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Chongqing,35.000.074,104.999.927,182,0,1
249,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Jiangxi,35.000.074,104.999.927,162,0,5
250,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Shandong,35.000.074,104.999.927,158,0,1
251,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Sichuan,35.000.074,104.999.927,142,1,1
252,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Jiangsu,35.000.074,104.999.927,129,0,1
253,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Beijing,35.000.074,104.999.927,114,1,4
254,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Shanghai,35.000.074,104.999.927,112,1,5
255,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Fujian,35.000.074,104.999.927,101,0,0
256,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Guangxi,35.000.074,104.999.927,78,0,2
257,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Yunnan,35.000.074,104.999.927,70,0,0
258,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Hebei,35.000.074,104.999.927,65,1,0
259,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Shaanxi,35.000.074,104.999.927,63,0,0
260,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Hainan,35.000.074,104.999.927,46,1,1
261,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Heilongjiang,35.000.074,104.999.927,44,2,0
262,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Liaoning,35.000.074,104.999.927,41,0,1
263,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Shanxi,35.000.074,104.999.927,35,0,1
264,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Tianjin,35.000.074,104.999.927,31,0,0
265,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Gansu,35.000.074,104.999.927,26,0,0
266,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Inner Mongolia,35.000.074,104.999.927,19,0,0
267,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Ningxia,35.000.074,104.999.927,17,0,0
268,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Jilin,35.000.074,104.999.927,14,0,1
269,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Xinjiang,35.000.074,104.999.927,14,0,0
270,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Guizhou,35.000.074,104.999.927,12,0,1
271,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Qinghai,35.000.074,104.999.927,8,0,0
272,30/01/2020,16:00:00,30/01/2020 16:00,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
273,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Hubei,35.000.074,104.999.927,5806,204,141
274,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Zhejiang,35.000.074,104.999.927,538,0,14
275,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Guangdong,35.000.074,104.999.927,436,0,11
276,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Henan,35.000.074,104.999.927,352,2,3
277,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Hunan,35.000.074,104.999.927,332,0,2
278,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Jiangxi,35.000.074,104.999.927,240,0,7
279,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Anhui,35.000.074,104.999.927,237,0,3
280,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Chongqing,35.000.074,104.999.927,211,0,1
281,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Shandong,35.000.074,104.999.927,184,0,2
282,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Sichuan,35.000.074,104.999.927,177,1,1
283,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Jiangsu,35.000.074,104.999.927,168,0,5
284,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Beijing,35.000.074,104.999.927,139,1,5
285,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Shanghai,35.000.074,104.999.927,135,1,9
286,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Fujian,35.000.074,104.999.927,120,0,0
287,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Guangxi,35.000.074,104.999.927,87,0,2
288,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Shaanxi,35.000.074,104.999.927,87,0,0
289,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Yunnan,35.000.074,104.999.927,83,0,1
290,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Hebei,35.000.074,104.999.927,82,1,0
291,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Heilongjiang,35.000.074,104.999.927,59,2,0
292,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Hainan,35.000.074,104.999.927,52,1,1
293,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Liaoning,35.000.074,104.999.927,48,0,1
294,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Shanxi,35.000.074,104.999.927,39,0,1
295,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Tianjin,35.000.074,104.999.927,32,0,0
296,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Guizhou,35.000.074,104.999.927,29,0,2
297,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Gansu,35.000.074,104.999.927,29,0,0
298,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Ningxia,35.000.074,104.999.927,21,0,0
299,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Inner Mongolia,35.000.074,104.999.927,20,0,1
300,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Xinjiang,35.000.074,104.999.927,17,0,0
301,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Jilin,35.000.074,104.999.927,14,0,1
302,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Qinghai,35.000.074,104.999.927,8,0,0
303,31/01/2020,23:59:00,31/01/2020 23:59,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
304,01/02/2020,11:53:00,01/02/2020 11:53,China,Unknown,Hubei,35.000.074,104.999.927,7153,249,168
305,01/02/2020,10:53:00,01/02/2020 10:53,China,Unknown,Zhejiang,35.000.074,104.999.927,599,0,21
306,01/02/2020,14:23:00,01/02/2020 14:23,China,Unknown,Guangdong,35.000.074,104.999.927,535,0,14
307,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Henan,35.000.074,104.999.927,422,2,3
308,01/02/2020,11:03:00,01/02/2020 11:03,China,Unknown,Hunan,35.000.074,104.999.927,389,0,8
309,01/02/2020,13:33:00,01/02/2020 13:33,China,Unknown,Anhui,35.000.074,104.999.927,297,0,5
310,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Jiangxi,35.000.074,104.999.927,286,0,9
311,01/02/2020,08:43:00,01/02/2020 08:43,China,Unknown,Chongqing,35.000.074,104.999.927,247,1,3
312,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Sichuan,35.000.074,104.999.927,207,1,3
313,01/02/2020,07:51:00,01/02/2020 07:51,China,Unknown,Shandong,35.000.074,104.999.927,206,0,3
314,01/02/2020,14:03:00,01/02/2020 14:03,China,Unknown,Jiangsu,35.000.074,104.999.927,202,0,6
315,01/02/2020,06:05:00,01/02/2020 06:05,China,Unknown,Shanghai,35.000.074,104.999.927,169,1,10
316,01/02/2020,09:17:00,01/02/2020 09:17,China,Unknown,Beijing,35.000.074,104.999.927,168,1,9
317,01/02/2020,05:37:00,01/02/2020 05:37,China,Unknown,Fujian,35.000.074,104.999.927,144,0,0
318,01/02/2020,05:37:00,01/02/2020 05:37,China,Unknown,Shaanxi,35.000.074,104.999.927,101,0,0
319,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Guangxi,35.000.074,104.999.927,100,0,2
320,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Hebei,35.000.074,104.999.927,96,1,0
321,01/02/2020,15:53:00,01/02/2020 15:53,China,Unknown,Yunnan,35.000.074,104.999.927,93,0,2
322,01/02/2020,10:33:00,01/02/2020 10:33,China,Unknown,Heilongjiang,35.000.074,104.999.927,80,2,2
323,01/02/2020,15:23:00,01/02/2020 15:23,China,Unknown,Liaoning,35.000.074,104.999.927,64,0,1
324,01/02/2020,08:43:00,01/02/2020 08:43,China,Unknown,Hainan,35.000.074,104.999.927,62,1,1
325,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Shanxi,35.000.074,104.999.927,47,0,1
326,01/02/2020,15:43:00,01/02/2020 15:43,China,Unknown,Tianjin,35.000.074,104.999.927,41,0,0
327,01/02/2020,15:43:00,01/02/2020 15:43,China,Unknown,Gansu,35.000.074,104.999.927,40,0,0
328,31/01/2020,15:20:00,31/01/2020 15:20,China,Unknown,Guizhou,35.000.074,104.999.927,29,0,2
329,01/02/2020,02:13:00,01/02/2020 02:13,China,Unknown,Ningxia,35.000.074,104.999.927,26,0,0
330,01/02/2020,05:37:00,01/02/2020 05:37,China,Unknown,Inner Mongolia,35.000.074,104.999.927,23,0,1
331,01/02/2020,05:37:00,01/02/2020 05:37,China,Unknown,Xinjiang,35.000.074,104.999.927,18,0,0
332,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Jilin,35.000.074,104.999.927,17,0,1
333,01/02/2020,05:37:00,01/02/2020 05:37,China,Unknown,Qinghai,35.000.074,104.999.927,9,0,0
334,01/02/2020,01:52:00,01/02/2020 01:52,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
335,02/02/2020,23:43:02,02/02/2020 23:43,China,Unknown,Hubei,35.000.074,104.999.927,11177,350,295
336,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Zhejiang,35.000.074,104.999.927,661,0,32
337,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Guangdong,35.000.074,104.999.927,632,0,15
338,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Henan,35.000.074,104.999.927,493,2,10
339,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Hunan,35.000.074,104.999.927,463,0,16
340,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Anhui,35.000.074,104.999.927,340,0,7
341,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Jiangxi,35.000.074,104.999.927,333,0,12
342,02/02/2020,23:33:02,02/02/2020 23:33,China,Unknown,Chongqing,35.000.074,104.999.927,300,2,7
343,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Jiangsu,35.000.074,104.999.927,236,0,7
344,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Sichuan,35.000.074,104.999.927,231,1,11
345,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Shandong,35.000.074,104.999.927,230,0,6
346,02/02/2020,08:43:02,02/02/2020 08:43,China,Unknown,Beijing,35.000.074,104.999.927,191,1,9
347,02/02/2020,05:53:02,02/02/2020 05:53,China,Unknown,Shanghai,35.000.074,104.999.927,182,1,10
348,02/02/2020,03:43:01,02/02/2020 03:43,China,Unknown,Fujian,35.000.074,104.999.927,159,0,0
349,02/02/2020,03:23:14,02/02/2020 03:23,China,Unknown,Shaanxi,35.000.074,104.999.927,116,0,0
350,02/02/2020,00:23:13,02/02/2020 00:23,China,Unknown,Guangxi,35.000.074,104.999.927,111,0,2
351,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Yunnan,35.000.074,104.999.927,105,0,3
352,02/02/2020,02:53:02,02/02/2020 02:53,China,Unknown,Hebei,35.000.074,104.999.927,104,1,3
353,02/02/2020,03:23:14,02/02/2020 03:23,China,Unknown,Heilongjiang,35.000.074,104.999.927,95,2,2
354,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Liaoning,35.000.074,104.999.927,70,0,1
355,02/02/2020,23:23:13,02/02/2020 23:23,China,Unknown,Shanxi,35.000.074,104.999.927,66,0,3
356,02/02/2020,18:03:05,02/02/2020 18:03,China,Unknown,Hainan,35.000.074,104.999.927,64,1,4
357,02/02/2020,23:43:02,02/02/2020 23:43,China,Unknown,Gansu,35.000.074,104.999.927,51,0,3
358,02/02/2020,09:43:01,02/02/2020 09:43,China,Unknown,Tianjin,35.000.074,104.999.927,48,0,1
359,02/02/2020,01:03:32,02/02/2020 01:03,China,Unknown,Guizhou,35.000.074,104.999.927,38,0,2
360,02/02/2020,01:43:02,02/02/2020 01:43,China,Unknown,Ningxia,35.000.074,104.999.927,28,0,0
361,02/02/2020,03:43:01,02/02/2020 03:43,China,Unknown,Inner Mongolia,35.000.074,104.999.927,27,0,1
362,02/02/2020,02:33:02,02/02/2020 02:33,China,Unknown,Jilin,35.000.074,104.999.927,23,0,1
363,02/02/2020,00:43:02,02/02/2020 00:43,China,Unknown,Xinjiang,35.000.074,104.999.927,21,0,0
364,02/02/2020,05:33:03,02/02/2020 05:33,China,Unknown,Qinghai,35.000.074,104.999.927,11,0,0
365,01/02/2020,01:52:40,01/02/2020 01:52,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
366,03/02/2020,23:23:03,03/02/2020 23:23,China,Unknown,Hubei,35.000.074,104.999.927,13522,414,386
367,03/02/2020,12:53:02,03/02/2020 12:53,China,Unknown,Guangdong,35.000.074,104.999.927,725,0,21
368,03/02/2020,13:33:02,03/02/2020 13:33,China,Unknown,Zhejiang,35.000.074,104.999.927,724,0,43
369,03/02/2020,17:11:34,03/02/2020 17:11,China,Unknown,Henan,35.000.074,104.999.927,566,2,16
370,03/02/2020,11:03:10,03/02/2020 11:03,China,Unknown,Hunan,35.000.074,104.999.927,521,0,22
371,03/02/2020,17:11:34,03/02/2020 17:11,China,Unknown,Anhui,35.000.074,104.999.927,408,0,14
372,03/02/2020,01:33:02,03/02/2020 01:33,China,Unknown,Jiangxi,35.000.074,104.999.927,391,0,18
373,03/02/2020,23:43:02,03/02/2020 23:43,China,Unknown,Chongqing,35.000.074,104.999.927,337,2,9
374,03/02/2020,11:03:10,03/02/2020 11:03,China,Unknown,Jiangsu,35.000.074,104.999.927,271,0,8
375,03/02/2020,17:11:34,03/02/2020 17:11,China,Unknown,Shandong,35.000.074,104.999.927,259,0,7
376,03/02/2020,11:23:23,03/02/2020 11:23,China,Unknown,Sichuan,35.000.074,104.999.927,254,1,14
377,03/02/2020,09:23:05,03/02/2020 09:23,China,Unknown,Beijing,35.000.074,104.999.927,212,1,12
378,03/02/2020,07:03:12,03/02/2020 07:03,China,Unknown,Shanghai,35.000.074,104.999.927,203,1,10
379,03/02/2020,11:33:13,03/02/2020 11:33,China,Unknown,Fujian,35.000.074,104.999.927,179,0,1
380,03/02/2020,02:33:02,03/02/2020 02:33,China,Unknown,Shaanxi,35.000.074,104.999.927,128,0,0
381,03/02/2020,12:33:02,03/02/2020 12:33,China,Unknown,Guangxi,35.000.074,104.999.927,127,0,7
382,03/02/2020,07:13:19,03/02/2020 07:13,China,Unknown,Heilongjiang,35.000.074,104.999.927,121,2,2
383,03/02/2020,23:23:03,03/02/2020 23:23,China,Unknown,Yunnan,35.000.074,104.999.927,117,0,5
384,03/02/2020,00:23:14,03/02/2020 00:23,China,Unknown,Hebei,35.000.074,104.999.927,113,1,3
385,03/02/2020,17:11:34,03/02/2020 17:11,China,Unknown,Liaoning,35.000.074,104.999.927,74,0,1
386,03/02/2020,23:13:11,03/02/2020 23:13,China,Unknown,Shanxi,35.000.074,104.999.927,74,0,2
387,03/02/2020,17:11:34,03/02/2020 17:11,China,Unknown,Hainan,35.000.074,104.999.927,72,1,4
388,03/02/2020,13:53:03,03/02/2020 13:53,China,Unknown,Tianjin,35.000.074,104.999.927,60,0,1
389,03/02/2020,23:03:08,03/02/2020 23:03,China,Unknown,Gansu,35.000.074,104.999.927,55,0,3
390,03/02/2020,01:03:22,03/02/2020 01:03,China,Unknown,Guizhou,35.000.074,104.999.927,46,0,2
391,03/02/2020,03:03:09,03/02/2020 03:03,China,Unknown,Inner Mongolia,35.000.074,104.999.927,34,0,1
392,03/02/2020,00:53:03,03/02/2020 00:53,China,Unknown,Jilin,35.000.074,104.999.927,31,0,1
393,03/02/2020,08:33:03,03/02/2020 08:33,China,Unknown,Ningxia,35.000.074,104.999.927,31,0,1
394,03/02/2020,01:13:21,03/02/2020 01:13,China,Unknown,Xinjiang,35.000.074,104.999.927,24,0,0
395,03/02/2020,02:43:01,03/02/2020 02:43,China,Unknown,Qinghai,35.000.074,104.999.927,13,0,0
396,01/02/2020,01:52:40,01/02/2020 01:52,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
397,04/02/2020,23:43:01,04/02/2020 23:43,China,Unknown,Hubei,35.000.074,104.999.927,16678,479,522
398,04/02/2020,13:03:07,04/02/2020 13:03,China,Unknown,Zhejiang,35.000.074,104.999.927,829,0,62
399,04/02/2020,13:03:07,04/02/2020 13:03,China,Unknown,Guangdong,35.000.074,104.999.927,813,0,30
400,04/02/2020,11:53:02,04/02/2020 11:53,China,Unknown,Henan,35.000.074,104.999.927,675,2,27
401,04/02/2020,14:03:03,04/02/2020 14:03,China,Unknown,Hunan,35.000.074,104.999.927,593,0,31
402,04/02/2020,05:33:01,04/02/2020 05:33,China,Unknown,Anhui,35.000.074,104.999.927,480,0,20
403,04/02/2020,14:43:02,04/02/2020 14:43,China,Unknown,Jiangxi,35.000.074,104.999.927,476,0,20
404,04/02/2020,23:43:01,04/02/2020 23:43,China,Unknown,Chongqing,35.000.074,104.999.927,366,2,9
405,04/02/2020,11:53:02,04/02/2020 11:53,China,Unknown,Jiangsu,35.000.074,104.999.927,308,0,12
406,04/02/2020,01:43:02,04/02/2020 01:43,China,Unknown,Sichuan,35.000.074,104.999.927,282,1,14
407,04/02/2020,12:03:04,04/02/2020 12:03,China,Unknown,Shandong,35.000.074,104.999.927,275,0,11
408,04/02/2020,08:33:01,04/02/2020 08:33,China,Unknown,Beijing,35.000.074,104.999.927,228,1,23
409,04/02/2020,06:33:02,04/02/2020 06:33,China,Unknown,Shanghai,35.000.074,104.999.927,219,1,12
410,04/02/2020,12:13:11,04/02/2020 12:13,China,Unknown,Fujian,35.000.074,104.999.927,194,0,3
411,04/02/2020,07:43:01,04/02/2020 07:43,China,Unknown,Heilongjiang,35.000.074,104.999.927,155,2,4
412,04/02/2020,12:33:02,04/02/2020 12:33,China,Unknown,Shaanxi,35.000.074,104.999.927,142,0,2
413,04/02/2020,05:53:01,04/02/2020 05:53,China,Unknown,Guangxi,35.000.074,104.999.927,139,0,10
414,04/02/2020,08:53:01,04/02/2020 08:53,China,Unknown,Hebei,35.000.074,104.999.927,126,1,4
415,04/02/2020,23:23:02,04/02/2020 23:23,China,Unknown,Yunnan,35.000.074,104.999.927,122,0,5
416,04/02/2020,14:13:08,04/02/2020 14:13,China,Unknown,Liaoning,35.000.074,104.999.927,81,0,2
417,04/02/2020,23:23:02,04/02/2020 23:23,China,Unknown,Shanxi,35.000.074,104.999.927,81,0,4
418,04/02/2020,11:33:03,04/02/2020 11:33,China,Unknown,Hainan,35.000.074,104.999.927,80,1,5
419,04/02/2020,13:33:02,04/02/2020 13:33,China,Unknown,Tianjin,35.000.074,104.999.927,67,0,2
420,04/02/2020,10:43:02,04/02/2020 10:43,China,Unknown,Guizhou,35.000.074,104.999.927,58,0,2
421,04/02/2020,15:43:02,04/02/2020 15:43,China,Unknown,Gansu,35.000.074,104.999.927,57,0,4
422,04/02/2020,00:23:05,04/02/2020 00:23,China,Unknown,Jilin,35.000.074,104.999.927,42,0,1
423,04/02/2020,03:03:07,04/02/2020 03:03,China,Unknown,Inner Mongolia,35.000.074,104.999.927,35,0,1
424,04/02/2020,02:13:18,04/02/2020 02:13,China,Unknown,Ningxia,35.000.074,104.999.927,34,0,1
425,04/02/2020,01:33:01,04/02/2020 01:33,China,Unknown,Xinjiang,35.000.074,104.999.927,29,0,0
426,04/02/2020,01:33:01,04/02/2020 01:33,China,Unknown,Qinghai,35.000.074,104.999.927,15,0,0
427,01/02/2020,01:52:40,01/02/2020 01:52,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
428,05/02/2020,23:13:12,05/02/2020 23:13,China,Unknown,Hubei,35.000.074,104.999.927,19665,549,633
429,05/02/2020,13:23:04,05/02/2020 13:23,China,Unknown,Guangdong,35.000.074,104.999.927,895,0,49
430,05/02/2020,15:13:02,05/02/2020 15:13,China,Unknown,Zhejiang,35.000.074,104.999.927,895,0,78
431,05/02/2020,15:03:02,05/02/2020 15:03,China,Unknown,Henan,35.000.074,104.999.927,764,2,47
432,05/02/2020,15:23:02,05/02/2020 15:23,China,Unknown,Hunan,35.000.074,104.999.927,661,0,54
433,05/02/2020,01:33:07,05/02/2020 01:33,China,Unknown,Jiangxi,35.000.074,104.999.927,548,0,27
434,05/02/2020,13:43:02,05/02/2020 13:43,China,Unknown,Anhui,35.000.074,104.999.927,530,0,23
435,05/02/2020,23:43:02,05/02/2020 23:43,China,Unknown,Chongqing,35.000.074,104.999.927,389,2,15
436,05/02/2020,12:43:02,05/02/2020 12:43,China,Unknown,Jiangsu,35.000.074,104.999.927,341,0,23
437,05/02/2020,10:13:13,05/02/2020 10:13,China,Unknown,Shandong,35.000.074,104.999.927,307,0,15
438,05/02/2020,10:13:13,05/02/2020 10:13,China,Unknown,Sichuan,35.000.074,104.999.927,301,1,24
439,05/02/2020,05:43:02,05/02/2020 05:43,China,Unknown,Beijing,35.000.074,104.999.927,253,1,24
440,05/02/2020,06:23:04,05/02/2020 06:23,China,Unknown,Shanghai,35.000.074,104.999.927,243,1,15
441,05/02/2020,12:33:01,05/02/2020 12:33,China,Unknown,Fujian,35.000.074,104.999.927,205,0,11
442,05/02/2020,12:13:04,05/02/2020 12:13,China,Unknown,Heilongjiang,35.000.074,104.999.927,190,2,7
443,05/02/2020,08:43:01,05/02/2020 08:43,China,Unknown,Shaanxi,35.000.074,104.999.927,165,0,6
444,05/02/2020,12:03:08,05/02/2020 12:03,China,Unknown,Guangxi,35.000.074,104.999.927,150,0,13
445,05/02/2020,11:23:18,05/02/2020 11:23,China,Unknown,Hebei,35.000.074,104.999.927,135,1,6
446,05/02/2020,23:33:02,05/02/2020 23:33,China,Unknown,Yunnan,35.000.074,104.999.927,128,0,5
447,05/02/2020,16:43:04,05/02/2020 16:43,China,Unknown,Hainan,35.000.074,104.999.927,99,1,5
448,05/02/2020,15:23:02,05/02/2020 15:23,China,Unknown,Liaoning,35.000.074,104.999.927,89,0,4
449,05/02/2020,15:23:02,05/02/2020 15:23,China,Unknown,Shanxi,35.000.074,104.999.927,81,0,5
450,05/02/2020,03:43:02,05/02/2020 03:43,China,Unknown,Tianjin,35.000.074,104.999.927,69,1,2
451,05/02/2020,12:33:02,05/02/2020 12:33,China,Unknown,Guizhou,35.000.074,104.999.927,64,1,9
452,05/02/2020,16:23:06,05/02/2020 16:23,China,Unknown,Gansu,35.000.074,104.999.927,62,0,6
453,05/02/2020,11:03:16,05/02/2020 11:03,China,Unknown,Jilin,35.000.074,104.999.927,54,0,2
454,05/02/2020,08:53:02,05/02/2020 08:53,China,Unknown,Inner Mongolia,35.000.074,104.999.927,42,0,3
455,04/02/2020,02:13:18,04/02/2020 02:13,China,Unknown,Ningxia,35.000.074,104.999.927,34,0,1
456,05/02/2020,02:03:13,05/02/2020 02:03,China,Unknown,Xinjiang,35.000.074,104.999.927,32,0,0
457,05/02/2020,03:13:05,05/02/2020 03:13,China,Unknown,Qinghai,35.000.074,104.999.927,17,0,3
458,01/02/2020,01:52:40,01/02/2020 01:52,China,Unknown,Tibet,35.000.074,104.999.927,1,0,0
459,06/02/2020,23:23:02,06/02/2020 23:23,China,Unknown,Hubei,35.000.074,104.999.927,22112,618,817
460,06/02/2020,12:43:02,06/02/2020 12:43,China,Unknown,Guangdong,35.000.074,104.999.927,970,0,69
461,06/02/2020,10:53:04,06/02/2020 10:53,China,Unknown,Zhejiang,35.000.074,104.999.927,954,0,94
462,06/02/2020,11:23:14,06/02/2020 11:23,China,Unknown,Henan,35.000.074,104.999.927,851,2,56
463,06/02/2020,13:13:06,06/02/2020 13:13,China,Unknown,Hunan,35.000.074,104.999.927,711,0,81
464,06/02/2020,02:33:01,06/02/2020 02:33,China,Unknown,Jiangxi,35.000.074,104.999.927,600,0,37
465,06/02/2020,13:33:02,06/02/2020 13:33,China,Unknown,Anhui,35.000.074,104.999.927,591,0,34
466,06/02/2020,23:33:02,06/02/2020 23:33,China,Unknown,Chongqing,35.000.074,104.999.927,411,2,24
467,06/02/2020,08:03:10,06/02/2020 08:03,China,Unknown,Jiangsu,35.000.074,104.999.927,373,0,34
468,06/02/2020,07:53:02,06/02/2020 07:53,China,Unknown,Shandong,35.000.074,104.999.927,347,0,27
469,06/02/2020,08:03:10,06/02/2020 08:03,China,Unknown,Sichuan,35.000.074,104.999.927,321,1,31
470,06/02/2020,03:23:11,06/02/2020 03:23,China,Unknown,Beijing,35.000.074,104.999.927,274,1,31
471,06/02/2020,06:53:07,06/02/2020 06:53,China,Unknown,Shanghai,35.000.074,104.999.927,257,1,25
472,06/02/2020,08:13:06,06/02/2020 08:13,China,Unknown,Heilongjiang,35.000.074,104.999.927,227,3,8
473,06/02/2020,11:03:19,06/02/2020 11:03,China,Unknown,Fujian,35.000.074,104.999.927,215,0,14
474,06/02/2020,13:53:02,06/02/2020 13:53,China,Unknown,Shaanxi,35.000.074,104.999.927,173,0,9
475,06/02/2020,04:13:13,06/02/2020 04:13,China,Unknown,Guangxi,35.000.074,104.999.927,168,0,14
476,06/02/2020,13:53:02,06/02/2020 13:53,China,Unknown,Hebei,35.000.074,104.999.927,157,1,13
477,06/02/2020,09:43:02,06/02/2020 09:43,China,Unknown,Yunnan,35.000.074,104.999.927,133,0,7
478,06/02/2020,11:13:24,06/02/2020 11:13,China,Unknown,Hainan,35.000.074,104.999.927,106,1,8
479,06/02/2020,23:03:02,06/02/2020 23:03,China,Unknown,Shanxi,35.000.074,104.999.927,96,0,12
480,06/02/2020,14:33:02,06/02/2020 14:33,China,Unknown,Liaoning,35.000.074,104.999.927,94,0,5
481,06/02/2020,23:43:01,06/02/2020 23:43,China,Unknown,Tianjin,35.000.074,104.999.927,79,1,2
